Country Name,Country Code,1990_wom,2000_wom,2013_wom,2014_wom,2015_wom,2016_wom,2017_wom,2018_wom,2019_wom,2020_wom,2021_wom,2022_wom,1990_life,2000_life,2013_life,2014_life,2015_life,2016_life,2017_life,2018_life,2019_life,2020_life,2021_life,1990_gdp,2000_gdp,2013_gdp,2014_gdp,2015_gdp,2016_gdp,2017_gdp,2018_gdp,2019_gdp,2020_gdp,2021_gdp,2022_gdp
Estonia,EST,..,17.8217821782178,20.7920792079208,19,23.7623762376238,23.7623762376238,26.7326732673267,26.7326732673267,29.7029702970297,28.7128712871287,25.7425742574257,25.7425742574257,69.4756097560976,70.4170731707317,77.1414634146341,77.0341463414634,77.590243902439,77.6414634146342,78.0926829268293,78.2439024390244,78.6463414634147,78.5951219512195,76.7414634146342,..,10.0876344406951,1.45842863615992,3.01136658651455,1.85302004629342,3.15556481438308,5.79204467466494,3.78420084952826,3.73970668161645,-0.55100125774716,8.01346292400842,-1.28741134050431
Eswatini,SWZ,..,3.07692307692308,6.15384615384615,6.15384615384615,6.15384615384615,6.15384615384615,6.15384615384615,7.2463768115942,7.2463768115942,9.58904109589041,9.58904109589041,13.5135135135135,63.072,47.256,51.486,53.05,55.019,56.659,57.895,59.411,60.549,59.692,57.066,21.0180005361395,1.76017376022224,3.86121379766622,0.923230547144357,2.22748067532406,1.06261019342853,2.0265781557498,2.38009549534866,2.69216827271678,-1.55964269181541,10.6833371476002,0.476444949198026
Ethiopia,ETH,..,7.69230769230769,27.7879341864717,27.7879341864717,38.7568555758684,38.7568555758684,38.7568555758684,38.7568555758684,38.7568555758684,38.7568555758684,42.5882352941177,41.4893617021277,44.557,50.538,62.373,62.905,63.649,64.392,64.838,65.412,65.838,65.371,64.975,2.72645178272658,6.07321747957957,10.5822700482672,10.2574929610051,10.3924630202334,9.43348265784402,9.56418964295607,6.81614779681703,8.3640856990789,6.05953088643369,5.64153071734657,5.31709602989163
Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..,76.1146341463415,78.4365853658537,81.4414634146341,81.5926829268293,81.7926829268293,82.0439024390244,82.3439024390244,82.5951219512195,82.9463414634147,83.1975609756098,83.4975609756098,..,..,5.85305191414515,5.43270135720174,0.976378534447207,1.46991580449085,3.51430597113568,2.73155215546514,4.39010333975558,-1.92683441672665,5.75555052732079,5.39848038908718
Fiji,FJI,..,..,..,14,16,16,16,19.6078431372549,19.6078431372549,19.6078431372549,21.5686274509804,19.6078431372549,65.508,66.31,67.428,67.376,66.844,67.24,67.79,67.81,67.893,67.924,67.114,5.80000271982991,-1.69999841605511,4.73421948956532,5.6035148874531,4.50119939222793,2.44565200769968,5.35336493706966,3.81235097047221,-0.580504258785638,-17.0398709086077,-4.88103605578388,20.0164636813233
Finland,FIN,..,36.5,42.5,42.5,41.5,41.5,42,42,47,46,46,45.5,74.8131707317073,77.4658536585366,80.9756097560976,81.1804878048781,81.4804878048781,81.4292682926829,81.6317073170732,81.7341463414634,81.9829268292683,81.9317073170732,81.9341463414634,0.670275844289762,5.7733624584817,-0.901696316194844,-0.364908156882066,0.543659211765487,2.81145776663433,3.19240962968416,1.1397180134305,1.22474892206223,-2.35496515679442,3.17092861953763,1.60180197317791
France,FRA,..,10.9185441941075,26.8630849220104,26.1698440207972,26.1698440207972,26.1698440207972,38.9948006932409,39.5833333333333,39.6880415944541,39.5147313691508,39.5147313691508,37.261698440208,76.6,79.0560975609756,82.219512195122,82.719512195122,82.3219512195122,82.5731707317073,82.5756097560976,82.6756097560976,82.8268292682927,82.1756097560976,82.3243902439024,2.92393508123074,3.92366922704063,0.576326674771792,0.956183052371557,1.1129123405747,1.09546440372048,2.29141999417021,1.86506607081999,1.84297181445896,-7.54045916249406,6.43520962104938,2.45475817660707
French Polynesia,PYF,..,..,..,..,..,..,..,..,..,..,..,..,73.983,79.536,82.017,82.214,82.354,82.488,82.618,82.783,82.996,82.217,79.486,0.129883207320105,3.24541101308193,0.398801414346934,0.593554452942286,1.66510563013841,2.3696444471055,4.37450238290198,1.83202822787646,2.69993449863051,-7.05099065433484,2.09478896837454,4.46607459000271
Gabon,GAB,..,9.16666666666667,15.7894736842105,15,14.1666666666667,14.1666666666667,17.0940170940171,..,17.910447761194,14.7887323943662,16.1971830985916,15.3846153846154,60.311,61.069,64.776,64.974,65.46,65.802,66.189,66.306,66.603,66.531,65.821,5.19223727652398,-1.88296639760897,5.63869900338696,4.31496444107469,3.8788993950789,2.09144220829562,0.472642030911146,0.83791658082157,3.92080879452831,-1.8377610635094,1.52682013421703,2.90804341262101
"Gambia, The",GMB,..,2.04081632653061,7.54716981132075,9.43396226415094,9.43396226415094,9.43396226415094,10.3448275862069,10.3448275862069,10.3448275862069,8.62068965517241,8.62068965517241,8.62068965517241,51.319,56.942,62.114,62.269,62.494,63.013,62.995,63.04,63.755,62.612,62.083,3.55887936756983,5.50000021632955,2.872768790327,-1.40738249510954,4.0580738039996,1.94335965478776,4.8226112492757,7.23489033258579,6.22205315994859,0.591487287873974,4.26549216158563,4.33173287970519
Georgia,GEO,..,7.23404255319149,12,12,11.3333333333333,16,16,16,14.7651006711409,20.6666666666667,19.3333333333333,19.047619047619,68.389,69.575,72.628,73.099,73.297,73.569,73.57,73.341,73.47,72.765,71.694,-14.7882259005176,1.83834106614221,3.61555371862646,4.44154840433009,3.02657661687478,2.90643878002064,4.84260322496586,4.84291988506627,4.98235047511106,-6.76043981705519,10.4655371977056,10.3934931637899
Germany,DEU,..,30.9417040358744,36.4500792393027,36.4500792393027,36.4500792393027,36.4500792393027,30.7475317348378,30.7475317348378,30.8885754583921,31.1706629055007,34.9184782608696,34.9184782608696,75.0856341463415,77.9268292682927,80.490243902439,81.090243902439,80.6414634146341,80.990243902439,80.9926829268293,80.8926829268293,81.2926829268293,81.0414634146342,80.9009756097561,5.25500608278011,2.91250296366708,0.437591303144671,2.20954343134872,1.49193152760772,2.22999986782015,2.68023111405891,0.981232606004738,1.07547163576423,-3.82676871619293,3.16381994194575,1.80620896724351
Ghana,GHA,..,..,10.9090909090909,10.9090909090909,10.9090909090909,10.9090909090909,12.7272727272727,12.7272727272727,13.0909090909091,13.0909090909091,14.5454545454545,14.5454545454545,55.62,58.195,62.42,63.045,63.175,63.89,64.013,64.122,64.74,64.114,63.795,3.32881788321653,3.70000008164408,7.31252501678145,2.85624016330883,2.12075933817334,3.37346574966936,8.12889488100956,6.20007768127284,6.5077747939152,0.513941670628171,5.07646643533542,3.07773055645175
Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..,77.072,81.37,80.55,81.882,80.427,81.702,81.83,82.154,82.363,82.198,79.329,..,..,..,..,..,..,..,..,..,..,..,..
Greece,GRC,..,8.66666666666667,21,21,19.6666666666667,19.6666666666667,18.3333333333333,18.6666666666667,20.6666666666667,21.6666666666667,21.6666666666667,21,76.9390243902439,77.8878048780488,81.2853658536585,81.3853658536585,81.0365853658537,81.3878048780488,81.2878048780488,81.7878048780488,81.6390243902439,81.2878048780488,80.1829268292683,0,3.91977052993795,-2.51599722189651,0.475695947137041,-0.196087629724133,-0.487173294301954,1.09214912017283,1.66842863602514,1.87948998590817,-9.31643576478743,8.37994378358083,5.55728707963308
Greenland,GRL,..,..,..,..,..,..,..,..,..,..,..,..,65.0682926829268,66.1007317073171,71.5734146341464,71.9856097560976,71.9773170731707,71.8251219512195,71.6412195121951,71.8865853658537,72.0436585365854,71.6368292682927,71.1475609756098,-11.7195329841585,7.10159688181619,-1.29828069335511,4.7421356730152,-2.52931802394475,4.68195410972302,0.0527281828800312,0.62306542854094,2.83217756798683,0.187608793759281,1.29021048770599,..
Grenada,GRD,..,26.6666666666667,33.3333333333333,33.3333333333333,33.3333333333333,33.3333333333333,33.3333333333333,46.6666666666667,46.6666666666667,46.6666666666667,46.6666666666667,31.25,70.683,72.783,75.116,74.985,75.013,74.762,74.765,74.808,74.863,74.924,74.936,4.012611897778,4.88795213650562,2.35109801677905,7.34212396037948,6.44522314693144,3.7396039558691,4.43867566948151,4.36144039364797,0.676511738873756,-13.7566222572107,4.68747816934534,6.36120996441282
Guam,GUM,..,..,..,..,..,..,..,..,..,..,..,..,72.473,74.417,76.72,76.749,76.616,76.877,77.155,77.439,77.717,76.612,76.656,..,..,1.69040835707501,1.79305192379529,0.825688073394488,0.18198362147406,0.890099909173486,-0.792221822110193,2.59528130671507,-11.3921811427561,1.05809542822919,..
Guatemala,GTM,..,8.84955752212389,13.2911392405063,13.2911392405063,13.9240506329114,13.9240506329114,12.6582278481013,12.6582278481013,19.375,19.375,19.375,19.375,62.473,67.446,71.728,71.964,72.103,72.355,72.551,72.726,73.129,71.797,69.237,3.10256317557587,3.6088687174876,3.69481919881751,4.44397758285268,4.09217081621244,2.67780255532826,3.07985149125689,3.40687339997949,4.0178979343828,-1.79185769458479,8.0024080363912,4.11800416923388
Guinea,GIN,..,8.7719298245614,..,21.9298245614035,21.9298245614035,21.9298245614035,21.9298245614035,21.9298245614035,22.8070175438596,16.6666666666667,..,29.6296296296296,47.004,52.479,57.791,57.886,58.134,58.763,59.109,59.349,59.72,59.327,58.892,4.3240627548313,2.50306056299607,3.9456870867141,3.69655311729832,3.82591056947008,10.8206271965239,10.3000053426788,6.35849192650272,5.61691446969918,4.92026637152216,3.90000000048747,4.69999999990929
Guinea-Bissau,GNB,..,7.84313725490196,14,13.7254901960784,13.7254901960784,13.7254901960784,13.7254901960784,13.7254901960784,13.7254901960784,13.7254901960784,13.7254901960784,13.7254901960784,47.084,50.121,58.232,58.61,59.128,59.674,60.066,60.502,60.882,59.999,59.652,6.09999998640174,5.42698736686771,3.25590426517695,0.96456075098132,6.13408294113292,6.26280563780463,5.91917662586047,1.28373670309465,4.49999999151316,-2.39999999921721,3.80000243004048,3.50004959190586
Guyana,GUY,..,18.4615384615385,31.3432835820896,31.3432835820896,30.4347826086957,30.4347826086957,31.8840579710145,31.8840579710145,31.8840579710145,35.7142857142857,35.7142857142857,35.3846153846154,62.415,64.483,67.473,67.882,68.201,68.384,68.667,68.896,69.124,68.486,65.673,-3.06748466406728,-1.36380390261873,3.65338433338232,1.68649445019584,0.687404590619494,3.80745626378814,3.73449154571284,4.44091288475967,5.35284003535665,43.479651716849,20.0599975568418,63.3684389615762
Haiti,HTI,..,..,4.21052631578947,4.21052631578947,4.21052631578947,0,2.54237288135593,2.54237288135593,2.54237288135593,..,..,..,52.975,58.365,62.605,62.987,63.237,63.392,63.854,64.019,64.255,64.052,63.192,1.03812280198248,0.870059259424892,4.32478411472874,2.88877251536053,1.4000000019679,1.81246807847532,2.51027134544685,1.66781095484656,-1.72309699535413,-3.30550547264819,-1.79823988931486,-1.68198397549116
Honduras,HND,..,9.375,..,25.78125,25.78125,25.78125,..,21.09375,21.09375,21.09375,27.34375,27.34375,65.243,68.662,71.963,72.259,72.487,72.588,72.692,72.814,72.881,71.462,70.123,2.7917489495977,7.29128815869618,2.79155975746801,3.0580805621437,3.84007997093951,3.89297219726413,4.84291391050387,3.84499476966735,2.65306625480355,-8.96476018404584,12.5340960157739,3.99794981468288
"Hong Kong SAR, China",HKG,..,..,..,..,..,..,..,..,..,..,..,..,77.3804878048781,80.8780487804878,83.8317073170732,83.9804878048781,84.2780487804878,84.2268292682927,84.6804878048781,84.9341463414634,85.1804878048781,85.4975609756098,85.4926829268293,3.83053777026583,7.66346714088868,3.1015529558385,2.76238422541562,2.38784706747271,2.1754189894252,3.79610314564431,2.84692053389013,-1.67243165327264,-6.54479911001556,6.44172382600794,-3.47632986495431
Hungary,HUN,..,8.29015544041451,8.80829015544041,10.0502512562814,10.1010101010101,10.1010101010101,10.0502512562814,12.5628140703518,12.5628140703518,12.0603015075377,13.0653266331658,14.070351758794,69.3156097560976,71.2463414634146,75.5658536585366,75.7634146341463,75.5682926829269,76.0634146341464,75.8170731707317,76.0658536585366,76.3195121951219,75.5682926829269,74.4658536585366,..,4.47919473197571,1.80252210082266,4.23220980614269,3.7073159793626,2.20100189293856,4.27197601620695,5.36234836176223,4.86422573511891,-4.53555083281567,7.08572084592274,4.5545566416229
Iceland,ISL,..,34.9206349206349,39.6825396825397,39.6825396825397,41.2698412698413,47.6190476190476,38.0952380952381,38.0952380952381,38.0952380952381,38.0952380952381,47.6190476190476,47.6190476190476,78.0363414634146,79.6536585365854,82.0609756097561,82.8609756097561,82.4682926829268,82.2048780487805,82.6609756097561,82.8609756097561,83.1634146341463,83.0634146341463,83.1170731707317,..,4.98504277020335,4.55246032015108,1.68721501750639,4.43666371937172,6.30368710650176,4.19494882908376,4.88917299486545,1.86117794293874,-7.2156705720011,4.50773501940634,7.23808933976416
India,IND,..,9.00735294117647,11.0091743119266,11.4180478821363,11.9705340699816,11.9705340699816,11.8081180811808,11.8081180811808,14.3911439114391,14.3646408839779,14.4444444444444,14.9446494464945,58.652,62.669,68.46,69.074,69.636,70.117,70.467,70.71,70.91,70.15,67.24,5.53345456125301,3.84099115659129,6.38610640116532,7.41022760058425,7.99625379040316,8.25630549903522,6.79538342343425,6.45385134074191,3.87143693928024,-5.83105322050864,9.05027790869941,7.23969328081449
Indonesia,IDN,..,8,18.5714285714286,16.9369369369369,17.1171171171171,17.1171171171171,19.8214285714286,19.8214285714286,17.3913043478261,20.3478260869565,21.0434782608696,21.9130434782609,63.181,66.433,69.264,69.533,69.699,69.798,69.936,70.338,70.518,68.808,67.57,7.22433460076046,4.92006774777576,5.5572636889101,5.006668425755,4.87632230022123,5.03306918280177,5.06978590134916,5.17429153955024,5.01928768046282,-2.06551182934165,3.70305535690933,5.30859500543608
"Iran, Islamic Rep.",IRN,..,3.44827586206897,3.10344827586207,3.10344827586207,3.10344827586207,5.88235294117647,5.88235294117647,5.88235294117647,5.88235294117647,5.59440559440559,5.59440559440559,5.59440559440559,64.367,69.691,74.449,74.782,75.124,75.6,75.971,76.195,76.103,74.832,73.875,13.5949264435839,5.84552747587396,-1.52197920494163,4.98477506709494,-1.42488493937491,8.8150866425182,2.75850524578875,-1.83800757093036,-3.0705879849703,3.33028845926594,4.71977773157164,3.77663140152906
Iraq,IRQ,..,7.6,25.2307692307692,25.3048780487805,26.5243902439024,26.5243902439024,25.3048780487805,25.2279635258359,25.2279635258359,26.4437689969605,28.8753799392097,28.8753799392097,58.435,66.817,68.253,68.914,69.44,68.988,70.413,71.514,71.576,69.123,70.378,57.8178283438571,16.9216656903831,7.62857118471159,0.197016710359037,4.72286401884131,13.7873730187089,-1.81975035118309,2.63385099105624,5.51379057418826,-12.0367930920856,1.5833933630431,7.00874522294257
Ireland,IRL,..,12.0481927710843,15.6626506024096,15.6626506024096,16.2650602409639,22.1518987341772,22.1518987341772,22.1518987341772,22.1518987341772,22.5,22.5,23.125,74.8460731707317,76.5365853658537,80.9487804878049,81.3487804878049,81.4536585365854,81.6536585365854,82.1560975609756,82.2048780487805,82.7024390243903,82.5560975609756,82.1024390243903,8.46652778177712,9.40352467698926,1.17461437395743,8.828998727303,24.4752533362377,1.76555687937534,9.31125930624903,8.47029545192876,5.2977280259237,6.61719466830968,15.1252197949572,9.43302211023355
Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..,71.959,74.725,79.473,80.037,78.905,80.314,80.457,80.596,80.737,80.588,80.525,4.18697682185547,5.30000152552805,4.14186831989466,5.15503233863437,-0.385798408302321,6.95230252984427,2.83776234375715,2.21339786951343,0.254884930058935,-8.83623206961572,..,..
Israel,ISR,..,12.5,22.5,22.5,26.6666666666667,26.6666666666667,27.5,27.5,23.3333333333333,27.5,28.3333333333333,23.3333333333333,76.6073170731707,78.9536585365854,82.0560975609756,82.1536585365854,82.0512195121951,82.4073170731707,82.5512195121951,82.8024390243903,82.8048780487805,82.6487804878049,82.5,..,8.67165527699174,4.41550158737924,3.91912689280952,2.48582628898106,4.52168030880658,4.27659595115593,4.0703218874397,4.15613798897733,-1.85728927811242,8.61199034846989,6.83288663572093
Italy,ITA,..,11.1111111111111,31.4285714285714,31.4285714285714,30.952380952381,30.952380952381,30.952380952381,35.7142857142857,35.7142857142857,35.7142857142857,35.7142857142857,32.25,76.9707317073171,79.7780487804878,82.690243902439,83.090243902439,82.5439024390244,83.2439024390244,82.9463414634147,83.3463414634146,83.4975609756098,82.1951219512195,82.7951219512195,1.98577494287171,3.78695514323979,-1.84106545088248,-0.00454754236383792,0.778304350716581,1.29346273155907,1.66785904106857,0.925810941012742,0.483198316597154,-8.97419212060699,8.31376031801125,3.724549463477
Jamaica,JAM,..,13.3333333333333,12.6984126984127,12.6984126984127,12.6984126984127,17.4603174603175,17.4603174603175,17.4603174603175,17.4603174603175,28.5714285714286,28.5714285714286,28.5714285714286,72.304,70.944,73.412,72.982,72.394,72.02,71.911,71.793,71.767,71.869,70.5,4.2005351147029,0.87870354796236,0.5176860128024,0.689822357374339,0.92148712538031,1.37522306445538,0.997123062335191,1.88992368121086,0.892291653822227,-9.92032244889079,4.6014245042592,5.22151984737387
Japan,JPN,..,7.29166666666667,8.125,8.125,9.47368421052632,9.47368421052632,10.1075268817204,10.1075268817204,10.1075268817204,9.89247311827957,9.67741935483871,9.91379310344828,78.8370731707317,81.0760975609756,83.3319512195122,83.5878048780488,83.7939024390244,83.9848780487805,84.099756097561,84.2109756097561,84.3563414634146,84.56,84.4456097560976,4.84092905745234,2.76464755143648,2.0051001767726,0.296205514142628,1.56062669674904,0.753826745903538,1.67533175166503,0.643391023460339,-0.402169200910947,-4.27860368763963,2.14248736902735,1.02862486644142
Jordan,JOR,..,0,12.1621621621622,12,12,15.3846153846154,15.3846153846154,15.3846153846154,15.3846153846154,11.5384615384615,11.5384615384615,12.3076923076923,69.854,71.918,74.562,74.789,75.011,75.215,75.502,75.774,76.044,75.184,74.256,-0.275903906110926,4.24571192079179,2.60994737548631,3.38407809933472,2.49652879315188,1.9941808493012,2.47359815449045,1.91907263610851,1.75123905880616,-1.10275188309046,3.65564191030398,2.42807334465746
Kazakhstan,KAZ,..,10.3896103896104,24.2990654205607,25.2173913043478,26.1682242990654,27.1028037383178,27.1028037383178,27.1028037383178,27.1028037383178,27.1028037383178,27.1028037383178,27.3584905660377,68.3365853658537,65.45,70.62,71.44,71.97,72.41,72.95,73.15,73.18,71.37,70.23,..,9.80000000214156,5.99999999671084,4.20000000566705,1.20000000053288,1.09999999910173,4.10000000257358,4.09999999309841,4.50000000091883,-2.49999999628,4.29999999729456,3.2
Kenya,KEN,..,3.57142857142857,18.5714285714286,19.1428571428571,19.7142857142857,19.7142857142857,21.7765042979943,21.7765042979943,21.7765042979943,21.7765042979943,21.6138328530259,23.4285714285714,58.614,54.411,61.389,61.816,61.892,62.163,62.481,62.676,62.943,62.675,61.427,4.19205097155167,0.599695390807426,3.7978483925754,5.02011100232484,4.96772112759767,4.21351706814744,3.83795817364721,5.64794640709219,5.11415885767801,-0.272766327438816,7.59048947333467,4.8466348557707
Kiribati,KIR,..,4.8780487804878,8.69565217391304,8.69565217391304,8.69565217391304,6.52173913043478,6.52173913043478,6.52173913043478,6.52173913043478,8.88888888888889,6.66666666666667,6.66666666666667,60.917,64.409,65.588,65.815,66.059,66.332,66.597,66.855,67.15,67.266,67.417,-0.869565217391298,6.25,4.16157447719831,-1.09628859925108,9.86517472141171,-0.478196754652373,0.186027236937676,5.11363636363636,-2.16216216216216,-1.65745856353591,7.86516853932584,1.5625
"Korea, Dem. People's Rep.",PRK,..,20.0873362445415,15.5749636098981,16.3027656477438,16.3027656477438,16.3027656477438,16.3027656477438,16.3027656477438,17.6128093158661,17.6128093158661,17.6128093158661,17.6128093158661,70.21,60.763,72.319,72.942,72.784,72.805,72.978,73.031,73.198,73.274,73.284,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,..,5.86080586080586,15.6666666666667,16.3333333333333,16.3333333333333,17,17,17,16.6666666666667,19,19,18.6440677966102,71.5975609756098,75.909756097561,81.2707317073171,81.7219512195122,82.0243902439024,82.2756097560976,82.6268292682927,82.6268292682927,83.2268292682927,83.4268292682927,83.5268292682927,9.8775525016936,9.06083332508534,3.16470863647184,3.2024537945736,2.80910326824133,2.94688171508626,3.15963574012777,2.90740377377135,2.24397786011012,-0.709415359397681,4.30473481906969,2.61267219187226
Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..,70.917,74.072,78.587,78.88,78.922,78.981,78.783,78.696,79.022,76.567,76.806,..,..,5.3407995117233,3.34880329317689,5.91623248035947,5.5717745349217,4.82565635604956,3.40663099060228,4.75680062210702,-5.34027515202294,10.7456567508925,5.21860421280809
Kuwait,KWT,..,0,6.15384615384615,1.53846153846154,1.53846153846154,2,3.07692307692308,3.07692307692308,4.61538461538462,6.34920634920635,1.53846153846154,6.25,73.281,76.722,79.164,79.445,79.562,79.701,79.781,79.722,79.685,76.92,78.673,..,4.69458187079211,1.14930043706521,0.500876982158658,0.593019617221231,2.92586822591576,-4.71210620851997,2.43398126850201,-0.551959331708446,-8.85527888535746,1.14697233872904,8.86075949367088
Kyrgyz Republic,KGZ,..,2.32558139534884,23.3333333333333,23.3333333333333,19.1666666666667,19.1666666666667,19.1666666666667,19.1666666666667,19.1666666666667,16.5217391304348,20.4545454545455,20.4545454545455,68.2975609756098,68.5585365853659,70.2024390243902,70.4024390243902,70.6512195121951,70.9512195121951,71.2,71.4,71.6,71.8,71.9,5.70279663311726,5.44333663314049,10.9154694543144,4.02403862576848,3.87582544821412,4.33585591715959,4.73993722539467,3.75791012480495,4.60062566646752,-7.14897757727955,5.50700762839922,6.33175292005166
Lao PDR,LAO,..,21.2121212121212,25,25,25,27.5167785234899,27.5167785234899,27.5167785234899,27.5167785234899,27.5167785234899,21.9512195121951,21.9512195121951,53.713,58.378,65.718,66.361,66.67,67.167,67.434,67.634,68.138,68.497,68.061,6.70457869081514,5.79878232861959,8.02630022699017,7.61196343979319,7.27006584373785,7.02283625501138,6.8925308726989,6.24796000755872,5.4577350924848,0.503031829018681,2.52835100486102,2.70742652643155
Latvia,LVA,..,17,23,18,18,18,16,31,30,30,29,30,69.2731707317073,70.3146341463415,73.9829268292683,74.1243902439024,74.4804878048781,74.580487804878,74.6292682926829,74.7829268292683,75.3878048780488,75.1853658536585,73.2829268292683,..,5.67574131186166,2.00796687876637,1.90217268380506,3.88526005426763,2.36861474664423,3.31247593587459,3.99051924069269,0.587502383494098,-3.51380284197906,6.73173527824665,3.35847395442823
Lebanon,LBN,..,2.34375,3.125,3.125,3.125,3.125,3.125,4.6875,4.6875,4.6875,4.6875,6.25,64.475,73.931,78.765,78.973,79.229,79.505,79.654,79.729,79.236,77.804,75.047,26.5331600932491,1.34187161970405,3.8278734986016,2.48406010500743,0.462320792597581,1.55454940856943,0.903028464073813,-1.88470575631651,-6.91492472851026,-21.3998996914321,-7.00123862514116,..
Lesotho,LSO,..,3.79746835443038,26.6666666666667,26.6666666666667,25,25,22.1311475409836,22.1311475409836,23.3333333333333,23.3333333333333,23.3333333333333,26.4462809917355,59.398,48.427,49.002,50.033,51.101,52.264,53.064,53.733,54.173,54.693,53.062,6.04547332943442,3.87554681425559,1.79252555575545,1.71054990545476,3.12406678044546,3.60890731687714,-3.13817493733471,-1.48063315848241,-1.41799383085205,-7.4587170594629,1.85267852107842,1.11489042891439
Liberia,LBR,..,7.8125,10.958904109589,10.958904109589,10.958904109589,10.958904109589,9.85915492957746,12.3287671232877,12.3287671232877,12.3287671232877,10.958904109589,10.958904109589,36.688,51.356,59.943,59.121,59.148,60.416,60.553,60.853,61.104,60.948,60.747,..,..,8.68728781639683,0.701393100287518,-0.0185649695590939,-1.5549586174878,2.45515592012239,1.15757512207355,-2.46729763532686,-2.98249127649473,4.98671283481617,4.8081048871106
Libya,LBY,..,..,16.5,15.9574468085106,15.9574468085106,15.9574468085106,15.9574468085106,15.9574468085106,15.9574468085106,15.9574468085106,15.9574468085106,16.4705882352941,69.423,70.68,72.34,71.511,71.698,71.756,72.482,72.794,72.463,72.472,71.911,..,3.6792704082,-17.9979615745681,-23.0428058282215,-0.842656252118843,-1.4909411172622,32.4918021862688,7.9413678529104,-11.1956945908638,-29.7871479885529,31.3725154401954,-1.23698194418768
Liechtenstein,LIE,..,4,20,20,20,20,12,12,12,12,28,28,..,76.8268292682927,82.2609756097561,82.0731707317073,82.6560975609756,82.2585365853659,83.7463414634147,83.0414634146342,84.1609756097561,81.6585365853659,84.4024390243902,2.25287096905899,3.22019308239609,..,..,..,..,..,..,..,..,..,..
Lithuania,LTU,..,10.6382978723404,24.113475177305,24.113475177305,23.4042553191489,21.2765957446809,21.2765957446809,21.2765957446809,21.2765957446809,26.9503546099291,27.6595744680851,28.3687943262411,71.1607317073171,72.0195121951219,73.9146341463415,74.5170731707317,74.3219512195122,74.6707317073171,75.4804878048781,75.6804878048781,76.2829268292683,74.9780487804878,74.3390243902439,..,3.69552542107776,3.55007284270485,3.53700987901611,2.02458395469182,2.51882827307178,4.28259695120761,3.99331032795327,4.6656783812234,-0.0246124952916773,6.28471003860921,2.44017546498974
Luxembourg,LUX,..,16.6666666666667,28.3333333333333,28.3333333333333,28.3333333333333,28.3333333333333,28.3333333333333,20,25,30,35,33.3333333333333,75.4383170731707,77.8731707317073,81.8,82.2292682926829,82.2926829268293,82.6853658536585,82.0951219512195,82.2951219512195,82.6390243902439,82.1439024390244,82.7487804878049,5.31993112733795,6.93813024939334,3.17179049916005,2.62308601577192,2.26978448419565,4.97819043681629,1.31718766293677,1.21932191856359,2.9158479150005,-0.909829798886719,7.16840198697749,1.38018589083207
"Macao SAR, China",MAC,..,..,..,..,..,..,..,..,..,..,..,..,77.424,80.959,83.727,83.883,83.984,84.231,84.563,84.928,84.978,85.184,85.399,7.98031435074297,5.74661120275405,10.7527800789862,-2.04830363415093,-21.5144021947741,-0.679023626830443,9.8600273155359,6.40517849433957,-2.56352273205944,-54.3358756393687,23.5355669383932,-21.4519655058364
Madagascar,MDG,..,8,17.4863387978142,20.5298013245033,20.5298013245033,20.5298013245033,19.205298013245,19.205298013245,15.8940397350993,17.8807947019868,17.8807947019868,18.5430463576159,51.701,57.938,63.962,64.255,64.339,64.997,65.094,65.27,65.882,65.182,64.485,3.12890505042525,4.45685893956946,2.30037622800727,3.33920311195367,3.13229807490305,3.99314606199499,3.93330759462793,3.19435651744398,4.41123212909589,-7.13767162064489,5.73961573854336,3.7961990893477
Malawi,MWI,..,9.32642487046632,22.279792746114,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,22.9166666666667,22.9166666666667,22.9166666666667,22.9166666666667,43.323,44.518,59.729,60.899,61.378,62.209,62.977,63.276,64.119,63.717,62.904,5.69229463404044,1.57607762407666,5.41034999949829,5.62526999979218,2.80000000125504,2.4999999990207,4.00000000038216,4.39168829609886,5.44818133617287,0.799998330902724,2.75140260887528,0.923436290107489
Malaysia,MYS,..,10.3626943005181,10.3603603603604,10.3603603603604,10.3603603603604,10.3603603603604,10.3603603603604,13.9013452914798,14.4144144144144,14.8648648648649,14.8648648648649,13.5746606334842,71.307,72.775,75.035,75.146,75.094,75.289,75.476,75.644,75.76,75.938,74.884,9.00852713774628,8.85886816969386,4.69372252557893,6.00672194558203,5.09153242155011,4.44978139761541,5.81272240983328,4.84308697634881,4.41318742129586,-5.45684658426701,3.29764100831838,8.65034422372288
Maldives,MDV,..,6,6.49350649350649,5.88235294117647,5.88235294117647,5.88235294117647,5.88235294117647,5.88235294117647,4.59770114942529,4.59770114942529,4.59770114942529,4.59770114942529,63.578,70.876,79.057,79.424,79.695,79.872,79.943,80.013,80.116,79.875,79.918,..,3.84581039203465,6.963246535526,7.8010947506405,3.97171571269122,6.57223615363461,7.05453899044939,8.66800619702575,7.29833575359473,-32.9088287284425,37.6871922659308,13.9066763997187
